Entry	Status	Organism	Subcellular location [CC]
O25531	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O26060	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00164}.
O25528	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00067}.
P56184	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00583}.
O25895	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25340	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00046}.
O25338	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25944	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00361}.
O26027	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00208}.
O25910	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00569}.
O25963	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P56189	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00111}.
P56068	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25551	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_02078}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_02078}.
O25849	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01121}.
Q48262	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
O25896	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O26076	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01844}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01844}.
P56176	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25857	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01350}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01350}.
O25851	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01356}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01356}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01356}.
O25853	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01358}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01358}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01358}.
O25792	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
P55977	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00945}.
O24853	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P55976	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25858	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01351}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01351}.
O25860	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01456}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01456}.
O25698	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00156}.
O25758	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O26103	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_02086}.
O25526	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P56061	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00158}.
P56065	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00446}.
P56196	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25165	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P48370	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01897}.
P56115	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
O25613	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P55970	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01151}.
P55992	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01898}.
O25614	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00394}.
O25525	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25103	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25021	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P64275	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25001	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:9596777}.
P56074	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56125	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56107	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O25376	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P32131}.
O25254	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00249}.
P56140	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O24968	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P55969	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
O25529	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25728	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q59465	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O25680	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25253	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00248}.
O24933	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P0A0V6	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56088	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P0A0U4	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P65108	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00075}.
O25097	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25582	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00188}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00188}.
O25560	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56063	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56116	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00505}.
P55972	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O26004	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P55973	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00080}.
P65185	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25664	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25984	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25342	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25008	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00331}.
P55984	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56153	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00209}.
P56104	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.
O25016	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00057}.
P56103	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P56411	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O26009	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56060	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O25690	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00384}.
P0A0V0	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
O24991	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25095	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25122	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00071}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00071}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_00071}.
O25300	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
O25927	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00387}.
O25609	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O25474	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Periplasm {ECO:0000250}.
P25178	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O25692	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O24866	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305|PubMed:15489235, ECO:0000305|PubMed:16740959}; Multi-pass membrane protein {ECO:0000255}. Note=Activity depends on msbA function when expressed in E.coli, strongly suggesting this protein acts in the periplasm (MsbA flips the lipopolysaccharide precursor across the inner cell membrane). {ECO:0000269|PubMed:15489235}.
P55995	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01973}.
O24931	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56102	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O24982	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01148}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01148}.
P56421	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25693	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25099	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56415	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00316}.
P56414	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56427	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000305}.
O24913	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein.
O25011	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56138	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00129}.
Q48260	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56422	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25537	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56460	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00086}.
P56069	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O25961	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25893	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00144}.
O25991	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00379}.
O25098	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
O26096	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01719}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01719}.
O26066	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00969}.
P56131	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01864}.
O25236	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00639}.
P65410	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000305}.
O25770	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00033}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00033}.
O25235	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00038}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00038}.
O24915	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56075	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O25909	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25096	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25773	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01925}.
O25074	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01454}.
O25249	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell surface {ECO:0000305}. Note=The plasminogen-binding region is localized on the surface the bacterium. {ECO:0000305}.
P56154	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
O25534	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell surface {ECO:0000305}. Note=The plasminogen-binding region is localized on the surface the bacterium. {ECO:0000305}.
O26102	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00279}.
O25080	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25812	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01595}.
O24993	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00019}. Note=Associated with the membrane possibly through PlsY. {ECO:0000255|HAMAP-Rule:MF_00019}.
O25156	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56133	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O26039	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01043}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01043}.
O25903	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
O25982	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25149	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25911	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255|HAMAP-Rule:MF_00662}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00662}.
O25511	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25654	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56070	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
Q48269	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O07678	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O25094	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25655	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
O25093	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O24980	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25130	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56137	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00011}.
P56077	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00083}.
P56028	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25411	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01007}.
P56008	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56010	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P66637	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56027	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56026	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P66609	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P66459	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P66572	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25972	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00607}.
O25138	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P56011	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56013	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25817	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56468	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56106	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01220}.
P56155	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O25116	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
P56162	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
O24926	reviewed	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	
