Entry	Status	Organism	Subcellular location [CC]
Q6BBL6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000250|UniProtKB:O35054}. Cell membrane {ECO:0000250|UniProtKB:O14493}; Multi-pass membrane protein {ECO:0000255}.
Q6B857	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250}. Cell projection, cilium {ECO:0000250}.
Q8HXY9	reviewed	Bos taurus (Bovine)	
E1BC52	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22177090}. Note=In the retina, located at the base of the primary cilium. {ECO:0000250}.
Q58CS7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Membrane {ECO:0000250}; Lipid-anchor {ECO:0000250}. Endosome {ECO:0000250}. Late endosome membrane {ECO:0000250}. Note=Localizes to the midbody of dividing cells. {ECO:0000250}.
Q1LZE6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q29RL2	reviewed	Bos taurus (Bovine)	
Q17QE5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Lipid-anchor {ECO:0000250}. Cell membrane {ECO:0000250}. Cell membrane, sarcolemma {ECO:0000250}. Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}. Nucleus {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Cell projection, filopodium tip {ECO:0000250}. Apical cell membrane {ECO:0000250}. Cell projection, ruffle membrane {ECO:0000250}. Cell projection, growth cone {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Colocalized with NBR1 to the perinuclear region. Colocalized with RAC3 in the perinuclear area and at the cell periphery. Colocalized with PAK1 within membrane ruffles during cell spreading upon readhesion to fibronectin. Redistributed to the cytoskeleton upon platelet aggregation. Translocates from the cytosol to the plasma membrane in a calcium-dependent manner. Colocalized with STMN2 to the leading edge of lamellipodia. Colocalizes with PLK3 at the centrosomes in ductal breast carcinoma cells. Colocalized with PPP3R1 at the cell membrane of cardiomyocytes in the hypertrophic heart. Colocalized with STMN2 in the cell body, neurites and growth cones of neurons. Colocalizes with TAS1R2 in apical regions of taste receptor cells (By similarity). {ECO:0000250}.
Q2T9M9	reviewed	Bos taurus (Bovine)	
F1MQW7	reviewed	Bos taurus (Bovine)	
Q32KT5	reviewed	Bos taurus (Bovine)	
Q29RL1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q23H79}.
P00794	reviewed	Bos taurus (Bovine)	
Q2NKS9	reviewed	Bos taurus (Bovine)	
Q3ZBP0	reviewed	Bos taurus (Bovine)	
Q32P68	reviewed	Bos taurus (Bovine)	
A8WFF7	reviewed	Bos taurus (Bovine)	
A5PK62	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
A5D7T0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytosol. Note=Excluded from nucleus when coexpressed with activated CAMK2. {ECO:0000250}.
A0JNI5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q49BZ4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q1RMV9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Nucleus membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q0VBW2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm. Note=Constituent of the scaffolding of the cornified envelope. {ECO:0000250}.
Q00194	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q03041	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q29441	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q5BIN6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Golgi apparatus membrane. Note=Located primarily in the ER; may cycle between the ER and the Golgi apparatus. {ECO:0000250}.
Q3T126	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9P003}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000250|UniProtKB:Q9P003}.
Q3ZBP8	reviewed	Bos taurus (Bovine)	
P23206	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q17QH6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
A6QP79	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Note=Forms clusters on the cell surface. {ECO:0000250}.
A0JNQ7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000255|PROSITE-ProRule:PRU00674}.
P35445	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q2KIL8	reviewed	Bos taurus (Bovine)	
P42916	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q9XT98	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell junction, tight junction. Cell membrane; Multi-pass membrane protein.
Q0VCN0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000250}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q3SX21	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250}.
P22571	reviewed	Bos taurus (Bovine)	
Q3ZC84	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q96KP4}.
Q3SYW2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q2UVX4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q29442	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000255|PROSITE-ProRule:PRU00736}. Note=Colocalizes with COL4A4 and COL4A5 in GBM, tubular basement membrane (TBM) and synaptic basal lamina (BL). {ECO:0000250}.
Q3MHN2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P02748}. Target cell membrane {ECO:0000250|UniProtKB:P02748}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P02748}. Note=Secreted as soluble monomer. Oligomerizes at target membranes, forming a pre-pore. A conformation change then leads to the formation of a 100 Angstrom diameter pore. {ECO:0000250|UniProtKB:P02748}.
Q5EA64	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000250|UniProtKB:O43405}.
Q1JP73	reviewed	Bos taurus (Bovine)	
Q32KT7	reviewed	Bos taurus (Bovine)	
Q2HJH8	reviewed	Bos taurus (Bovine)	
Q32L37	reviewed	Bos taurus (Bovine)	
A5D7U0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
A5PK21	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle pole {ECO:0000250}. Note=Uniformly distributed along each microtubule bundle of spindles in addition to centrioles during mitosis, expression promptly diminishes at interphase. {ECO:0000250}.
Q0P5A5	reviewed	Bos taurus (Bovine)	
Q2KJI1	reviewed	Bos taurus (Bovine)	
Q1LZF8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Endoplasmic reticulum {ECO:0000250}. Golgi apparatus {ECO:0000250}. Nucleus {ECO:0000250}.
Q3MHK4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000250}. Cell membrane {ECO:0000250|UniProtKB:O75508}; Multi-pass membrane protein {ECO:0000255}.
Q3ZRW9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P17697	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle, chromaffin granule. Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Mitochondrion membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Microsome {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Note=Present in chromaffin granules. Can retrotranslocate from the secretory compartments to the cytosol upon cellular stress. Detected in perinuclear foci that may be aggresomes containing misfolded, ubiquitinated proteins. Detected at the mitochondrion membrane upon induction of apoptosis (By similarity). {ECO:0000250}.
Q17QP7	reviewed	Bos taurus (Bovine)	
Q5E9N2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q3T0Q6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}.
Q0P5N1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250}.
Q7SIB2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
Q2M2S5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q5JTJ3}.
A8YXZ5	reviewed	Bos taurus (Bovine)	
Q3B7N1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Localizes at sites of DNA damage. Probably recruited to DNA damage sites by PARylated PARP1 (By similarity). {ECO:0000250}.
Q32KY7	reviewed	Bos taurus (Bovine)	
P05059	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle lumen {ECO:0000250|UniProtKB:P26339}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250|UniProtKB:P26339}. Secreted {ECO:0000269|PubMed:11451958}. Note=Associated with the secretory granule membrane through direct interaction to SCG3 that in turn binds to cholesterol-enriched lipid rafts in intragranular conditions. {ECO:0000250|UniProtKB:P26339}.; SUBCELLULAR LOCATION: Serpinin: Secreted {ECO:0000269|PubMed:10781584}. Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:P26339}. Note=Pyroglutaminated serpinin localizes to secretory vesicle. {ECO:0000250|UniProtKB:P26339}.
A4IFB6	reviewed	Bos taurus (Bovine)	
P02453	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
P02459	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
Q7SIB3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
Q28084	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
P12082	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
B9VR26	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q32L92	reviewed	Bos taurus (Bovine)	
Q3SWX1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q29RQ1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q3T0E3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q3ZCK8	reviewed	Bos taurus (Bovine)	
Q08DL5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P83437	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q2TBH9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
A6QPB3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell junction, hemidesmosome {ECO:0000269|PubMed:9545306}. Membrane {ECO:0000269|PubMed:9545306}; Single-pass type II membrane protein {ECO:0000269|PubMed:9545306}. Note=Localized along the plasma membrane of the hemidesmosome. {ECO:0000250}.; SUBCELLULAR LOCATION: 120 kDa linear IgA disease antigen homolog: Secreted, extracellular space, extracellular matrix, basement membrane.
P01190	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q58DW2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
A6H7E2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Binds to nuclear under G1 conditions, and dissociates from chromatin with the start of DNA replication. {ECO:0000250}.
P04973	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:P09496}. Note=Cytoplasmic face of coated pits and vesicles. In complex with TACC3 and CKAP5 (forming the TACC3/ch-TOG/clathrin complex) localized to inter-microtubule bridges in mitotic spindles. {ECO:0000250|UniProtKB:P09496}.
P04975	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Cytoplasmic face of coated pits and vesicles.
Q4PKH3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q3SYT6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
P49951	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Melanosome {ECO:0000250}. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:Q00610}. Note=Cytoplasmic face of coated pits and vesicles. In complex with TACC3 and CKAP5 (forming the TACC3/ch-TOG/clathrin complex) localized to inter-microtubule bridges in mitotic spindles. {ECO:0000250|UniProtKB:Q00610}.
Q2KHU4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q0VBY0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
P02465	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
P01030	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P0C0L4}. Cell junction, synapse {ECO:0000250|UniProtKB:P0C0L4}. Cell projection, axon {ECO:0000250|UniProtKB:P0C0L4}. Cell projection, dendrite {ECO:0000250|UniProtKB:P0C0L4}.
Q2YDE5	reviewed	Bos taurus (Bovine)	
Q3SZL8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q28181	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P04972	reviewed	Bos taurus (Bovine)	
P25508	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q5E9F7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250|UniProtKB:P10668}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P10668}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:P10668}; Peripheral membrane protein {ECO:0000250|UniProtKB:P10668}; Cytoplasmic side {ECO:0000250|UniProtKB:P10668}. Cell projection, lamellipodium membrane {ECO:0000250|UniProtKB:P10668}; Peripheral membrane protein {ECO:0000250|UniProtKB:P10668}; Cytoplasmic side {ECO:0000250|UniProtKB:P10668}. Note=Colocalizes with the actin cytoskeleton in membrane ruffles and lamellipodia. Detected at the cleavage furrow and contractile ring during cytokinesis. Almost completely in nucleus in cells exposed to heat shock (By similarity). {ECO:0000250|UniProtKB:P10668}.
Q3SZI7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
A2VDR8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q3SZ76	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9UBI1}. Nucleus {ECO:0000250|UniProtKB:Q9UBI1}.
Q5E9V6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9H0A8}. Nucleus {ECO:0000250|UniProtKB:Q9H0A8}.
Q27954	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.; SUBCELLULAR LOCATION: Xenin: Secreted {ECO:0000250}.
Q28104	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.
A2VE21	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. Tends to be more abundant in the trans-Golgi network compared to the cis-Golgi. {ECO:0000250}.
Q3T131	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03190}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03190}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03190}.
P0C920	reviewed	Bos taurus (Bovine)	
Q5E9B7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Note=Mostly in the nucleus including in the nuclear membrane. Small amount in the cytoplasm and the plasma membrane. Exists both as soluble cytoplasmic protein and as membrane protein with probably a single transmembrane domain (By similarity). {ECO:0000250}.
Q28106	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor.
Q3MHG0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
P35605	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. Shows only a slight preference for the cis-Golgi apparatus, compared with the trans-Golgi. {ECO:0000250}.
Q5E9J2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q3ZBU3	reviewed	Bos taurus (Bovine)	
A2VE39	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8N1G2}.
P17404	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Chondromodulin-1: Secreted, extracellular space, extracellular matrix. Note=Accumulated in the inter-territorial matrix of cartilage.; SUBCELLULAR LOCATION: Chondrosurfactant protein: Endomembrane system {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q17QM9	reviewed	Bos taurus (Bovine)	
A7YWL5	reviewed	Bos taurus (Bovine)	
Q2M2T5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8N668}. Cytoplasm {ECO:0000250|UniProtKB:Q8N668}. Endosome membrane {ECO:0000250|UniProtKB:Q8N668}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:Q8N668}. Early endosome {ECO:0000250|UniProtKB:Q8N668}. Recycling endosome {ECO:0000250|UniProtKB:Q8N668}. Note=Shuttles between nucleus and cytosol. Detected in perinuclear foci that may be aggresomes containing misfolded, ubiquitinated proteins (By similarity). {ECO:0000250|UniProtKB:Q8N668}.
A7MBI7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform 1: Cell membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}; Extracellular side {ECO:0000250}.
P23805	reviewed	Bos taurus (Bovine)	
A8E4L1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}.
P00415	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P00423	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q0IIE0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Lipid-anchor. Cell junction, synapse {ECO:0000250}. Note=Enriched at the synaptic terminal. {ECO:0000250}.
Q2KHY1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9Z140}. Cell membrane {ECO:0000250|UniProtKB:Q9Z140}. Endosome {ECO:0000250|UniProtKB:Q9Z140}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000250|UniProtKB:Q9Z140}. Perikaryon {ECO:0000250|UniProtKB:Q9Z140}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q9Z140}. Note=Mainly cytoplasmic in absence of calcium. Associated predominantly with membranes in presence of calcium. Translocates to the cell membrane in a calcium-dependent manner. Colocalized with transferrin in intracellular clathrin-coated membrane vesicles in a calcium-dependent manner. {ECO:0000250|UniProtKB:Q9Z140}.
Q2TBN5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9P000}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:Q9P000}.
P04038	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q32KT0	reviewed	Bos taurus (Bovine)	
P00189	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion membrane.
Q01361	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
O18963	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
P13135	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Note=Translocates to the plasma membrane upon calcium binding. {ECO:0000250}.
Q3ZC78	reviewed	Bos taurus (Bovine)	
P02527	reviewed	Bos taurus (Bovine)	
Q28088	reviewed	Bos taurus (Bovine)	
Q148F1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}.
Q0P5A2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03191}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03191}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03191}.
Q29RI0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q8NI60}. Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q8NI60, ECO:0000255}.
Q32LP9	reviewed	Bos taurus (Bovine)	
O19137	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q3SZM3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
A6H7F9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q0VD32	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16352405}.
