Entry	Status	Organism	Subcellular location [CC]
Q7Z3J2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Early endosome {ECO:0000305|PubMed:25355947}.
Q96LL3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q53H64	reviewed	Homo sapiens (Human)	
Q9BSJ5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P53674	reviewed	Homo sapiens (Human)	
O60519	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P23508	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane. Cell projection, lamellipodium. Nucleus {ECO:0000269|PubMed:24824780}. Cytoplasm {ECO:0000269|PubMed:24824780}. Note=Colocalizes with actin at the leading edge of polarized cells.
P52943	reviewed	Homo sapiens (Human)	
Q8IVE0	reviewed	Homo sapiens (Human)	
P02489	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19464326}. Nucleus {ECO:0000269|PubMed:19464326}. Note=Translocates to the nucleus during heat shock and resides in sub-nuclear structures known as SC35 speckles or nuclear splicing speckles.
Q9NSK7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:21981780, ECO:0000269|PubMed:22508347, ECO:0000269|PubMed:26136767}. Mitochondrion membrane {ECO:0000269|PubMed:21981780, ECO:0000269|PubMed:26136767}; Single-pass membrane protein {ECO:0000255}. Endoplasmic reticulum {ECO:0000269|PubMed:22508347}. Cytoplasm, cytosol {ECO:0000269|PubMed:26136767}. Note=In response to oxidative stress, relocates to the cytosol forming aggregates that partially co-localize with mitochondria. {ECO:0000269|PubMed:26136767}.
Q6RUI8	reviewed	Homo sapiens (Human)	
Q9Y5P2	reviewed	Homo sapiens (Human)	
O94886	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:20957757}; Multi-pass membrane protein {ECO:0000269|PubMed:20957757}.
Q9Y2W7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18957440}. Cell membrane {ECO:0000269|PubMed:15485870, ECO:0000269|PubMed:18957440}; Lipid-anchor {ECO:0000250}. Endoplasmic reticulum {ECO:0000269|PubMed:11278424, ECO:0000269|PubMed:18957440}. Golgi apparatus {ECO:0000269|PubMed:11278424}. Nucleus {ECO:0000269|PubMed:21070824}. Note=Also membrane-bound, associated with the plasma membrane (PubMed:15485870). In the presence of PSEN2 associated with the endoplasmic reticulum and Golgi. The sumoylated form is present only in the nucleus. {ECO:0000269|PubMed:11278424, ECO:0000269|PubMed:15485870, ECO:0000269|PubMed:21070824}.
P09919	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q9Y2V0	reviewed	Homo sapiens (Human)	
Q02388	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
Q14050	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q96BR5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:24333015}.
Q96MW5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:11703943}; Peripheral membrane protein {ECO:0000269|PubMed:11703943}.
Q9UMD9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell junction, hemidesmosome. Membrane; Single-pass type II membrane protein. Note=Localized along the plasma membrane of the hemidesmosome.; SUBCELLULAR LOCATION: 120 kDa linear IgA disease antigen: Secreted, extracellular space, extracellular matrix, basement membrane. Note=Exclusively localized to anchoring filaments. Localized to the epidermal side of split skin.; SUBCELLULAR LOCATION: 97 kDa linear IgA disease antigen: Secreted, extracellular space, extracellular matrix, basement membrane. Note=Localized in the lamina lucida beneath the hemidesmosomes.
P04118	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q8NFW1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix. Cytoplasm {ECO:0000250}.
O75208	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q8K1Z0}.
P57737	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane. Golgi apparatus, trans-Golgi network. Cytoplasmic vesicle {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Note=Predominantly cytosolic. Detected on vesicle-like cytoplasmic structures and on the cis-Golgi. Not associated with actin filaments.
O60397	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.
P10176	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
P05177	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane {ECO:0000269|PubMed:21576599}; Peripheral membrane protein.
P33261	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
P10635	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane {ECO:0000269|PubMed:21576599}; Peripheral membrane protein.
Q8TAV3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:20805301}. Cell membrane {ECO:0000269|PubMed:20805301}. Note=About 8% are expressed on the cell surface. {ECO:0000269|PubMed:20805301}.
P17927	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P05813	reviewed	Homo sapiens (Human)	
Q494W8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q13324	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22689579}; Multi-pass membrane protein {ECO:0000269|PubMed:22689579}.
Q8WXF5	reviewed	Homo sapiens (Human)	
P50238	reviewed	Homo sapiens (Human)	
P16562	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q96RY5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624}.
Q9UBG3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15854041, ECO:0000269|PubMed:16640557}. Note=Does not colocalize with TGM1.
Q13536	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10995546}. Note=Associates within the nuclear transcriptional apparatus during proliferation and differentiation.
P02741	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
O75718	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q6UUV9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15589160}. Nucleus {ECO:0000269|PubMed:15589160}. Note=Cytoplasmic when phosphorylated by SIK or AMPK and when sequestered by 14-3-3 proteins (PubMed:16817901). Translocated to the nucleus on Ser-151 dephosphorylation, instigated by a number of factors including calcium ion and cAMP levels (PubMed:15589160). Light stimulation triggers a nuclear accumulation in the suprachiasmatic nucleus (SCN) of the brain (By similarity). {ECO:0000250|UniProtKB:Q68ED7, ECO:0000269|PubMed:15589160, ECO:0000269|PubMed:16817901}.
Q9BQ75	reviewed	Homo sapiens (Human)	
Q8NCQ2	reviewed	Homo sapiens (Human)	
Q8NA66	reviewed	Homo sapiens (Human)	
Q9NSA3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q6PI25	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cell projection, dendrite {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Note=Also localizes to the cell membrane of extrasynaptic sites (dendritic shafts, spines of pyramidal cells). {ECO:0000250}.
Q969H4	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q99439	reviewed	Homo sapiens (Human)	
Q6P4Q7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22399287}; Multi-pass membrane protein {ECO:0000269|PubMed:22399287}.
Q9UKZ1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.
Q96F85	reviewed	Homo sapiens (Human)	
Q9NXG0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:24554434}. Note=Colocalizes with gamma-tubulin during interphase and mitosis. Appears to associate with the mother centriole during G1 phase and with daughter centrioles towards G1/S phase (By similarity). Localizes to the proximal ends of the centrioles (PubMed:24554434). Levels are high at interphase centrosomes but are reduced on mitotic spindle poles (PubMed:24554434). {ECO:0000250|UniProtKB:A9ZSY0, ECO:0000269|PubMed:24554434}.
Q8IWV2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor. Secreted {ECO:0000250}.
Q9H2U6	reviewed	Homo sapiens (Human)	
Q6ZUT6	reviewed	Homo sapiens (Human)	
Q86WW8	reviewed	Homo sapiens (Human)	
Q03692	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q99715	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q9H9E3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305|PubMed:11703943}; Peripheral membrane protein {ECO:0000305|PubMed:11703943}; Cytoplasmic side {ECO:0000305|PubMed:11703943}.
P83436	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:11980916}; Peripheral membrane protein {ECO:0000269|PubMed:11980916}.
P01189	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q9UBI1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21778237}. Nucleus {ECO:0000269|PubMed:21778237}.
Q14019	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11583571}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11583571}. Nucleus {ECO:0000269|PubMed:19807693}.
P24311	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.
Q6ZP98	reviewed	Homo sapiens (Human)	
H3BN30	reviewed	Homo sapiens (Human)	
O43303	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:12361598, ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:16760425, ECO:0000269|PubMed:17681131, ECO:0000269|PubMed:17719545, ECO:0000269|PubMed:20596027, ECO:0000269|PubMed:21620453}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q7TSH4}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q7TSH4}. Note=Recruited early and then associates with the growing distal tips. Recruited to the mother centriole by KIF24. Removed from centrioles by TTBK2, leading to initiation of ciliogenesis and localizes only to the daughter centriole in ciliated cells. In cytotoxic T lymphocytes remains associated with the mother centriole during docking of the centrosome at the immunological synapse upon target contact. {ECO:0000250|UniProtKB:Q7TSH4, ECO:0000269|PubMed:21620453}.
P05108	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion membrane.
P04798	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q96H96	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03189, ECO:0000269|PubMed:27493029}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03189}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03189}.
Q2UY09	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000250}.
Q7KZN9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:9878253}; Multi-pass membrane protein {ECO:0000269|PubMed:9878253}.
P00414	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P13073	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
P20674	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
P09669	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q14CZ0	reviewed	Homo sapiens (Human)	
P05093	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}.
Q16678	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein. Mitochondrion {ECO:0000250}.
Q9NR63	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Microsome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
P20853	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
P05181	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q7Z449	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14660610}; Multi-pass membrane protein {ECO:0000269|PubMed:14660610}. Microsome membrane {ECO:0000269|PubMed:14660610}.
Q9HBI6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Microsome membrane {ECO:0000269|PubMed:18065749}; Single-pass membrane protein {ECO:0000305}.
Q86W10	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15059886}; Single-pass type II membrane protein {ECO:0000269|PubMed:15059886}. Microsome membrane {ECO:0000269|PubMed:15059886}; Single-pass type II membrane protein {ECO:0000269|PubMed:15059886}.
P22680	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q7Z5Q1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q812E0}.
Q96FN4	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P59108}. Nucleus {ECO:0000250|UniProtKB:P59108}. Cell membrane {ECO:0000250|UniProtKB:P59108}. Note=Translocates to the cell membrane and the nucleus in a calcium-dependent manner. Colocalizes with CD2 at the cell membrane. {ECO:0000250|UniProtKB:P59108}.
Q86YQ8	reviewed	Homo sapiens (Human)	
Q96SM3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q0P5P2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q86X59	reviewed	Homo sapiens (Human)	
A8MU93	reviewed	Homo sapiens (Human)	
Q6ZR85	reviewed	Homo sapiens (Human)	
P20023	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q96BA8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:16417584, ECO:0000269|PubMed:25310401}; Single-pass type II membrane protein. Note=ER membrane resident protein. Upon ER stress, translocated to the Golgi apparatus where it is cleaved. The cytosolic N-terminal fragment (processed cyclic AMP-responsive element-binding protein 3-like protein 1) is transported into the nucleus. {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:16417584, ECO:0000269|PubMed:21767813, ECO:0000269|PubMed:25310401}.; SUBCELLULAR LOCATION: Processed cyclic AMP-responsive element-binding protein 3-like protein 1: Nucleus {ECO:0000269|PubMed:24079343, ECO:0000269|PubMed:25310401}. Note=Upon ER stress, transported into the nucleus. {ECO:0000269|PubMed:12054625, ECO:0000269|PubMed:21767813, ECO:0000269|PubMed:24079343, ECO:0000269|PubMed:25310401}.
Q9NQ79	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:17074475}.
Q9UGL9	reviewed	Homo sapiens (Human)	
Q96HD1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P07315	reviewed	Homo sapiens (Human)	
P54108	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted. Note=In neutrophils, localized in specific granules.
P02511	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19464326}. Nucleus {ECO:0000269|PubMed:19464326}. Note=Translocates to the nucleus during heat shock and resides in sub-nuclear structures known as SC35 speckles or nuclear splicing speckles.
A6NCJ1	reviewed	Homo sapiens (Human)	
P68400	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24962073}.
P10645	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle lumen {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250}. Secreted. Note=Associated with the secretory granule membrane through direct interaction to SCG3 that in turn binds to cholesterol-enriched lipid rafts in intragranular conditions. {ECO:0000250}.; SUBCELLULAR LOCATION: Serpinin: Secreted {ECO:0000250|UniProtKB:P26339}. Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:P26339}. Note=Pyroglutaminated serpinin localizes to secretory vesicle. {ECO:0000250|UniProtKB:P26339}.
Q52M58	reviewed	Homo sapiens (Human)	
P09543	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Lipid-anchor. Melanosome. Note=Firmly bound to membrane structures of brain white matter. Identified by mass spectrometry in melanosome fractions from stage I to stage IV.
Q16280	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
O95406	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:17607000}; Multi-pass membrane protein {ECO:0000269|PubMed:17607000}. Golgi apparatus membrane {ECO:0000269|PubMed:17607000}. Note=Located primarily in the ER; may cycle between the ER and the Golgi apparatus.
Q9NRU3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9H8M5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9NZN8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21299754}. Nucleus {ECO:0000305|PubMed:21299754}.
Q96NU0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
P26441	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm.
Q12860	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Isoform 1: Cell membrane; Lipid-anchor, GPI-anchor; Extracellular side.; SUBCELLULAR LOCATION: Isoform 2: Cell membrane; Lipid-anchor, GPI-anchor; Extracellular side.
Q9P232	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q2T9L4	reviewed	Homo sapiens (Human)	
P02452	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
P13942	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.
O75128	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cell projection, ruffle {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Recruited to the cell membrane via interaction with PACSIN1. Colocalizes with the actin cytoskeleton. Detected throughout the neuron cell body, as well as in axons and dendrites (By similarity). {ECO:0000250}.
Q8WTW3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305|PubMed:11980916}; Peripheral membrane protein {ECO:0000305|PubMed:11980916}; Cytoplasmic side {ECO:0000305|PubMed:11980916}.
Q14746	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.
P39060	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q14993	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q9BWP8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9H0A8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21778237}. Nucleus {ECO:0000269|PubMed:21778237}.
Q9NX08	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21778237}. Nucleus {ECO:0000269|PubMed:21778237}.
P61923	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.
Q12887	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion membrane; Multi-pass membrane protein.
Q96I36	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:22243966, ECO:0000269|PubMed:22356826}; Single-pass membrane protein {ECO:0000269|PubMed:22243966, ECO:0000269|PubMed:22356826}.
P00403	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
Q8N9R0	reviewed	Homo sapiens (Human)	
Q6UX73	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:20578903}.
Q494V2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:A8I4E9}.
O43174	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q02318	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion membrane.
Q16696	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
P24903	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:10383923}; Peripheral membrane protein {ECO:0000305|PubMed:10383923}. Microsome membrane {ECO:0000269|PubMed:10383923}; Peripheral membrane protein {ECO:0000269|PubMed:10383923}.
P13584	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q08477	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Microsome membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q6ZWL3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:22772592}; Single-pass membrane protein {ECO:0000305}.
O15431	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Note=Localizes to the apical membrane in intestinal epithelial cells. {ECO:0000250}.
Q9BR76	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16027158}. Note=Localized to the leading edge in fibroblasts, as well as weakly along actin stress fibers.
Q92828	reviewed	Homo sapiens (Human)	
Q7Z4L0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q9Y6A2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass membrane protein. Microsome membrane; Single-pass membrane protein.
Q02928	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
Q7Z7G2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Lipid-anchor. Cell junction, synapse {ECO:0000250}. Note=Enriched at the synaptic terminal. {ECO:0000250}.
Q99829	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18212740, ECO:0000269|PubMed:21087455}. Cytoplasm {ECO:0000269|PubMed:12949241, ECO:0000269|PubMed:18212740, ECO:0000269|PubMed:21087455, ECO:0000269|PubMed:25450385}. Cell membrane {ECO:0000269|PubMed:21087455, ECO:0000269|PubMed:25450385}. Note=Translocates to the cell membrane in a calcium-dependent manner (PubMed:21087455, PubMed:25450385). {ECO:0000269|PubMed:21087455, ECO:0000269|PubMed:25450385}.
