Entry	Status	Organism	Subcellular location [CC]
Q9VD83	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15242619, ECO:0000269|PubMed:15703293}.
Q9VYD1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome {ECO:0000305}.
Q9VMS8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V4U9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q5BI42	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q9VKY2	reviewed	Drosophila melanogaster (Fruit fly)	
P27398	reviewed	Drosophila melanogaster (Fruit fly)	
Q8SXX4	reviewed	Drosophila melanogaster (Fruit fly)	
Q9I7D3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:16979555}.
Q9VL86	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q9VYT8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V4T3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V4U7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VT65	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14614768}. Membrane {ECO:0000269|PubMed:14614768}. Note=Translocates to intracellular membranes when calcium levels are increased.
O02002	reviewed	Drosophila melanogaster (Fruit fly)	
Q8IRY7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10934188, ECO:0000269|PubMed:9740659}.
Q27294	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7623847}.
A1ZAX0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
Q868T3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12177421, ECO:0000269|PubMed:12646179}; Multi-pass membrane protein {ECO:0000269|PubMed:12177421, ECO:0000269|PubMed:12646179}.
Q9VVB4	reviewed	Drosophila melanogaster (Fruit fly)	
Q7KW14	reviewed	Drosophila melanogaster (Fruit fly)	
P20439	reviewed	Drosophila melanogaster (Fruit fly)	
O96433	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P07185	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
P12024	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein; Extracellular side. Note=Extracellular surface of R-cell plasma membrane.
O16102	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P48609	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VFH6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q5JTW2}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:Q5JTW2}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q5JTW2}.
Q9VMN5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q7KU24	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8692958}. Chromosome {ECO:0000269|PubMed:10199952, ECO:0000269|PubMed:18202396, ECO:0000269|PubMed:8692958}. Note=Colocalizes with elongating RNA polymerase II (Pol II) on polytene chromosomes (PubMed:18202396).
Q7K0F0	reviewed	Drosophila melanogaster (Fruit fly)	
P16241	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
Q4V4I9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P14785	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VP22	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20952539}. Chromosome {ECO:0000269|PubMed:20952539}. Note=Localizes to active genes.
Q9VIS1	reviewed	Drosophila melanogaster (Fruit fly)	
Q7K4W1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q8MMC4	reviewed	Drosophila melanogaster (Fruit fly)	
P07186	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9VKV5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22140578}.
P23573	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VKV8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24414207}. Nucleus, nucleolus {ECO:0000269|PubMed:24414207}. Cell projection, cilium {ECO:0000269|PubMed:24414207}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:24414207}. Cell projection, cilium, flagellum {ECO:0000269|PubMed:24414207}. Note=Localizes in cilia of chordotonal organs in sensory neurons of the antenna. Localizes in small primary cilium composed of a transition zone and a short axoneme. Localizes at the top of the giant centrioles and enriched in the nucleolus of spermatocytes.
P40793	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:12490550}. Cell membrane {ECO:0000269|PubMed:12490550}; Lipid-anchor {ECO:0000269|PubMed:12490550}. Note=Adherens junctions of developing photoreceptor cells.
Q02637	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
P14954	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
Q7JVA5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Mitochondrion intermembrane space {ECO:0000250}.
Q9VR99	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VCW0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q8WRC7}.
Q9VM65	reviewed	Drosophila melanogaster (Fruit fly)	
Q4V622	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
Q24276	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P82712	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}.
P23572	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9VT57	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8730095}.
P56079	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
O16829	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
P07183	reviewed	Drosophila melanogaster (Fruit fly)	
Q7YU81	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q7K1Y4	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VHN3	reviewed	Drosophila melanogaster (Fruit fly)	
P14956	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
Q7JUY7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm.
Q9NGC3	reviewed	Drosophila melanogaster (Fruit fly)	
P39205	reviewed	Drosophila melanogaster (Fruit fly)	
Q7K284	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03035}.
Q9VTI8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9U1H0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:10652276, ECO:0000269|PubMed:11714680, ECO:0000269|PubMed:11861482}.
Q9W401	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q24152	reviewed	Drosophila melanogaster (Fruit fly)	
P20482	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978, ECO:0000269|PubMed:9778513}.
P54623	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasm, cytoskeleton, flagellum basal body. Note=Localized to the centrosomes through complete nuclear cycles in mitotic and meiotic cells. Redistributed into the cytoplasm in G2 phase cells. In post-meiotic stages, found associated with the basal body of the maturing spermatid.
Q9W5U2	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VVI9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q9VAI1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9NBD7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasm, cytoskeleton, spindle. Cell projection, growth cone. Cleavage furrow. Note=Localizes to punctate cytoplasmic foci in interphase. Concentrates on spindle microtubules from prophase to late anaphase. Accumulates on the mid-part of the central spindle during telophase where it remains until cleavage. Subsequently appears at the periphery of the reforming karyomeres. Also localizes to the spindle remnant, cleavage furrows and the fusome of the 16-cell ovarian cyst. Localizes to the axonal growth cone within neurons.
Q9VWA1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Cytoplasmic face of coated pits and vesicles.
Q9VPS5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q9W092	reviewed	Drosophila melanogaster (Fruit fly)	
O61661	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10980701, ECO:0000269|PubMed:16079276}.
Q9V6Q2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere, kinetochore. Note=Localizes exclusively in the kinetochore domain of centromeres. Co-expressed with yemalpha.
O76879	reviewed	Drosophila melanogaster (Fruit fly)	
P54733	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8187637}.
P07184	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
Q9VQ30	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17055440}.
P20385	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:2120114}.
P07182	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
O02649	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q9VAM6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q95SK3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q96JB5}. Cytoplasm {ECO:0000250|UniProtKB:Q96JB5}.
P07668	reviewed	Drosophila melanogaster (Fruit fly)	
P22977	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2509714}.
Q9NK54	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VCC0	reviewed	Drosophila melanogaster (Fruit fly)	
P19538	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
Q24278	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P0DKM0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:22610097}; Single-pass membrane protein {ECO:0000269|PubMed:22610097}.
Q9VJE5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9472041}. Golgi apparatus {ECO:0000269|PubMed:11076973}. Note=Microtubule-associated. Lva-CLIP-190 complexes are found at the Golgi. {ECO:0000269|PubMed:11076973, ECO:0000269|PubMed:9472041}.
Q9VGH7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
O61735	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.
Q9VRG7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P29742	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Cytoplasmic face of coated pits and vesicles.
Q8IRB5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22796626}.
Q9UAS6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10068643}.
P08120	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
O97159	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
P49858	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:16396907}; Multi-pass membrane protein {ECO:0000269|PubMed:16396907}.
Q9VF78	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
A1Z7A8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19158395}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19158395}. Nucleus, Cajal body {ECO:0000269|PubMed:19158395, ECO:0000269|PubMed:23885126}. Chromosome, centromere {ECO:0000269|PubMed:19158395}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:19158395}. Note=Detected in the CBs of cells from a number of different larval and adult tissues. In stage 8-9 oocytes detected only in the single CB of the germinal vesicle. Also detected in the histone locus bodies (HLBs) of late stage nurse cells, and low expression in the HLBs of large polytene or polyploid nuclei within the salivary glands, fat bodies and Malpighian tubule cells. In germline stem cells and cystocytes (where CBs are not evident), expressed throughout the nucleoplasm. During interphase localized to foci scattered throughout the nucleoplasm. During metaphase (in meiotic and mitotic cells) these foci localize to the centromere regions on the metaphase plate. At anaphase, no longer detected as foci and is instead detected throughout the spindle. When the nucleus reforms, it localizes to multiple nuclear foci and throughout the nucleoplasm. {ECO:0000269|PubMed:19158395}.; SUBCELLULAR LOCATION: Isoform C: Cytoplasm {ECO:0000269|PubMed:19158395}. Note=Very low expression and not detected at the protein level. Relatively higher levels of expression in the cytoplasm of follicle cells that have no expression of Isoform D in their CBs. {ECO:0000269|PubMed:19158395}.
P56721	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P45437	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it (By similarity). Present within the clusters of tubulo-vesicular structures of Golgi membrane and cis-Golgi membranes. {ECO:0000250}.
P41046	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9463384}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:9463384}. Chromosome {ECO:0000269|PubMed:12771214, ECO:0000269|PubMed:18286205}.
P00408	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P00417	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9W5N0	reviewed	Drosophila melanogaster (Fruit fly)	
Q8MLL3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Matrix side {ECO:0000250}.
O16844	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9244298}.
Q9VGZ1	reviewed	Drosophila melanogaster (Fruit fly)	
A1ZAB5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03013, ECO:0000269|PubMed:19638420}.
Q95TN4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
O62621	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.
Q8MKN0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q8K1Z0}.
Q9VMQ5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03193}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03193}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03193}.
Q9VW43	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VS78	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
P82713	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V558	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VRB3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V4I1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V3G6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
B7Z0K8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Single-pass type II membrane protein {ECO:0000255}.
Q9VQG4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VVG6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03111}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03111}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03111}.
Q9VGB5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9NIP6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:11959669}. Note=Released from the neuroendocrine cells into the hemolymph.
Q9V6D6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}.
Q9VYQ7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V3S0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
P00399	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
Q9VG17	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q27606	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VGC3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
Q961G1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
Q9VJD3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:12529436}; Peripheral membrane protein {ECO:0000269|PubMed:12529436}. Note=Localized to Golgi membrane throughout spermatogenesis, as seen in spermatocytes and differentiating spermatids.
Q8T0G4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23468526}. Cell membrane {ECO:0000269|PubMed:23468526}; Peripheral membrane protein {ECO:0000269|PubMed:23468526}. Cytoplasm, cell cortex {ECO:0000269|PubMed:23468526}. Cell junction {ECO:0000269|PubMed:23468526}. Note=Recruited by Moe to the cell cortex. In the epithelium, predominately expressed at the apical cortex. {ECO:0000269|PubMed:23468526}.
Q9VGH1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14610274}.
Q9V557	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VSH4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q24139	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9VJ71	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q27593	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V9L1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
