Entry	Status	Organism	Subcellular location [CC]
Q20779	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.
O01835	reviewed	Caenorhabditis elegans	
Q95XA8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21331044, ECO:0000269|PubMed:26232604}. Cytoplasm, cytosol {ECO:0000269|PubMed:21331044}. Note=Localization is phosphorylation-dependent with the phosphorylated form translocating to the cytosol (PubMed:21331044). Cytosolic sequestration requires 14-3-3 proteins fft-1 and fft-2 (PubMed:21331044). Nuclear localization may in part depend on activity of the calcineurin subunit tax-6 and its regulator rcan-1 in response to changes in intracellular calcium levels (PubMed:26232604). {ECO:0000269|PubMed:21331044, ECO:0000269|PubMed:26232604}.
Q17586	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
Q17459	reviewed	Caenorhabditis elegans	
Q17460	reviewed	Caenorhabditis elegans	
P20631	reviewed	Caenorhabditis elegans	
P34803	reviewed	Caenorhabditis elegans	
P24894	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P43510	reviewed	Caenorhabditis elegans	
O01422	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
Q9N425	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
Q22361	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:24094107}; Multi-pass membrane protein {ECO:0000255}. Cell junction, synapse {ECO:0000269|PubMed:24094107}. Cell projection, dendrite {ECO:0000269|PubMed:22213799}.
A3QM97	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Basolateral cell membrane {ECO:0000269|PubMed:27564576}; Multi-pass membrane protein {ECO:0000255}.
Q8I7J4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03189}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03189}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03189}.
O01916	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9N359	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
Q9TZP5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Isoform b: Cytoplasm {ECO:0000269|PubMed:19575016}.
G5ECW5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18776901}.
P24891	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q18317	reviewed	Caenorhabditis elegans	
Q21771	reviewed	Caenorhabditis elegans	
Q21175	reviewed	Caenorhabditis elegans	
Q09219	reviewed	Caenorhabditis elegans	
P43509	reviewed	Caenorhabditis elegans	
O17403	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P18334	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, axon {ECO:0000269|PubMed:16481400}. Cell projection, cilium {ECO:0000269|PubMed:16481400}. Cell projection, dendrite {ECO:0000269|PubMed:16481400}. Perikaryon {ECO:0000269|PubMed:16481400}. Note=Enriched in cilia in male sensory neurons.
Q17391	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q9BL02	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000255|PROSITE-ProRule:PRU00374}.
Q19906	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03054}.
O76365	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03053}.
P34271	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000269|PubMed:15936276}; Multi-pass membrane protein {ECO:0000269|PubMed:15936276}.
P24890	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P00163}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P00163}.
P55954	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
O16883	reviewed	Caenorhabditis elegans	
P43507	reviewed	Caenorhabditis elegans	
Q17423	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:18245347, ECO:0000269|PubMed:26378256}. Perikaryon {ECO:0000269|PubMed:18245347, ECO:0000269|PubMed:26378256}. Cell projection, dendrite {ECO:0000269|PubMed:18245347, ECO:0000269|PubMed:26378256}. Note=Detected in neuronal cell bodies, and to a lesser extent in dendrites. Detected in ASER cilia (PubMed:18245347, PubMed:26378256). Requires the intraflagella transport (IFT) machinery for normal location in cilia, but does not play a role in IFT itself (PubMed:18245347). {ECO:0000269|PubMed:18245347, ECO:0000269|PubMed:26378256}.
P34508	reviewed	Caenorhabditis elegans	
Q9NB31	reviewed	Caenorhabditis elegans	
Q20026	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q17802	reviewed	Caenorhabditis elegans	
Q7YWX9	reviewed	Caenorhabditis elegans	
Q95XP7	reviewed	Caenorhabditis elegans	
H2KYS8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Basal cell membrane {ECO:0000269|PubMed:23283987}; Single-pass type I membrane protein {ECO:0000305}. Cytoplasm, myofibril, sarcomere, M line {ECO:0000269|PubMed:23283987}. Note=Colocalizes with unc-89, unc-112, pat-3 and pat-6 at the M-line and with alpha-actinin, unc-112, pat-3 and pat-6 in dense bodies. In body wall muscle cells, colocalizes with beta-integrin pat-3 at integrin adhesion sites. {ECO:0000269|PubMed:23283987}.
P25807	reviewed	Caenorhabditis elegans	
Q9N4C2	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9GS00	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
Q95PZ0	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
G5EBM1	reviewed	Caenorhabditis elegans	
Q17390	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10587644}. Nucleus {ECO:0000269|PubMed:10587644}. Note=Nuclear in oocytes.
Q17392	reviewed	Caenorhabditis elegans	
Q23639	reviewed	Caenorhabditis elegans	
Q22498	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.
P41996	reviewed	Caenorhabditis elegans	
Q9GUM7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}.
O45952	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12707312}. Chromosome, centromere {ECO:0000269|PubMed:12707312}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:12707312}. Note=Localizes on chromosome arms and inner centromeres from prophase through metaphase and then transferring to the central spindle from anaphase through cytokinesis.
P91001	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12781129}. Nucleus {ECO:0000269|PubMed:12781129}.
P52014	reviewed	Caenorhabditis elegans	
Q9N3Q8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:21124868}.
O61219	reviewed	Caenorhabditis elegans	
Q9U320	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
H2KYS3	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Note=Localizes to dendrite-like structure in XXXL/R cells. {ECO:0000269|PubMed:12783794}.
Q09956	reviewed	Caenorhabditis elegans	
Q09991	reviewed	Caenorhabditis elegans	
P52872	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q8I4N4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Cell projection, dendrite {ECO:0000269|PubMed:10790386}. Cell projection, cilium {ECO:0000269|PubMed:10790386}. Perikaryon {ECO:0000269|PubMed:10790386}. Note=Expressed preferentially in ciliated endings of sensory neurons (PubMed:10790386). Cilium localization is regulated by daf-25 (PubMed:21124868). {ECO:0000269|PubMed:10790386, ECO:0000269|PubMed:21124868}.
Q18321	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22665789}; Multi-pass membrane protein {ECO:0000255}. Cell projection, cilium {ECO:0000269|PubMed:22665789}. Golgi apparatus {ECO:0000269|PubMed:22665789}. Note=Localizes to the cell membrane in the presence of daf-38, but localizes to the Golgi apparatus in the absence of daf-38. {ECO:0000269|PubMed:22665789}.
P92172	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P90794	reviewed	Caenorhabditis elegans	
O02655	reviewed	Caenorhabditis elegans	
P52010	reviewed	Caenorhabditis elegans	
P52011	reviewed	Caenorhabditis elegans	
Q17938	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P41931	reviewed	Caenorhabditis elegans	
G5EFS4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus.
P34529	reviewed	Caenorhabditis elegans	
P52018	reviewed	Caenorhabditis elegans	
Q20911	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q03755	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted.
O44518	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11877381}. Note=Enriched at cell boundaries. {ECO:0000269|PubMed:11877381}.
P52017	reviewed	Caenorhabditis elegans	
Q09637	reviewed	Caenorhabditis elegans	
G5EFF5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00407, ECO:0000269|PubMed:10859169, ECO:0000269|PubMed:15611047, ECO:0000269|PubMed:23990780}. Note=Diffuse expression during mitosis (PubMed:10859169). Increased nuclear accumulation upon infection by E.coli (PubMed:23990780). {ECO:0000269|PubMed:10859169, ECO:0000269|PubMed:23990780}.
P50488	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q23240	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000250}. Note=Loosely associated with the inner membrane. {ECO:0000250}.
O01592	reviewed	Caenorhabditis elegans	
P19974	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion intermembrane space. Note=Loosely associated with the inner membrane.
P34325	reviewed	Caenorhabditis elegans	
P52013	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12215411}.
Q09555	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00858}.
Q23280	reviewed	Caenorhabditis elegans	
G5ECJ6	reviewed	Caenorhabditis elegans	
P28548	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, axon {ECO:0000269|PubMed:16481400}. Cell projection, cilium {ECO:0000269|PubMed:16481400}. Cell projection, dendrite {ECO:0000269|PubMed:16481400}. Perikaryon {ECO:0000269|PubMed:16481400}. Note=Enriched in cilia in male sensory neurons.
Q09500	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:18351800}; Multi-pass membrane protein {ECO:0000269|PubMed:18351800}. Cytoplasmic vesicle, phagosome {ECO:0000269|PubMed:18351800}. Note=During degradation of apoptotic cells when lysosomes fuse to phagosomes, located to phagosomal surfaces until the cell corpse is fully degraded.
Q21346	reviewed	Caenorhabditis elegans	
H2KZ72	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network {ECO:0000269|PubMed:21613545}.
P34682	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted.
P52015	reviewed	Caenorhabditis elegans	
Q20595	reviewed	Caenorhabditis elegans	
P34630	reviewed	Caenorhabditis elegans	
Q17336	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9136012}. Nucleus speckle {ECO:0000250}.
P34465	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P52016	reviewed	Caenorhabditis elegans	
Q9N3F1	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
Q95ZV7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}. Cell projection, axon {ECO:0000269|PubMed:23147028}. Perikaryon {ECO:0000269|PubMed:23147028}.
P34623	reviewed	Caenorhabditis elegans	
P34580	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P20792	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
D0PV95	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19361491, ECO:0000269|PubMed:26015579}. Cytoplasmic granule {ECO:0000269|PubMed:19361491, ECO:0000269|PubMed:26015579}. Note=Localizes to P granules in germline precursor cells. {ECO:0000269|PubMed:19361491}.
P24585	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q95QC4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:11702948}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:11702948}. Note=Enriched at microtubule asters throughout the cell cycle and is present on the spindle during mitosis. {ECO:0000269|PubMed:11702948}.
Q09304	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
O01738	reviewed	Caenorhabditis elegans	
O44186	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q09165	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|Ref.1}.
Q09522	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
Q9U3C8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15988528}.
Q09313	reviewed	Caenorhabditis elegans	
Q22230	reviewed	Caenorhabditis elegans	
Q10024	reviewed	Caenorhabditis elegans	
Q966M6	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
O62255	reviewed	Caenorhabditis elegans	
P30648	reviewed	Caenorhabditis elegans	
Q21929	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21477590}. Note=Detected on the cell membrane of spermatids. {ECO:0000269|PubMed:21477590}.
O44997	reviewed	Caenorhabditis elegans	
Q03560	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24721716}.
Q17389	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
O45766	reviewed	Caenorhabditis elegans	
P52009	reviewed	Caenorhabditis elegans	
Q93244	reviewed	Caenorhabditis elegans	
O45679	reviewed	Caenorhabditis elegans	
Q20870	reviewed	Caenorhabditis elegans	
G5EC63	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q10025	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:17761667}; Multi-pass membrane protein {ECO:0000269|PubMed:17761667}.
Q21313	reviewed	Caenorhabditis elegans	
Q11190	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.
Q22017	reviewed	Caenorhabditis elegans	
O61931	reviewed	Caenorhabditis elegans	
Q22640	reviewed	Caenorhabditis elegans	
O44406	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14961122}.
Q18406	reviewed	Caenorhabditis elegans	
Q18286	reviewed	Caenorhabditis elegans	
Q07085	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm. Cell membrane; Lipid-anchor; Cytoplasmic side.
O01503	reviewed	Caenorhabditis elegans	
A8WFJ9	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20862312}.
Q21122	reviewed	Caenorhabditis elegans	
O01814	reviewed	Caenorhabditis elegans	
G5EGA5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q18600	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q6UPR8}; Multi-pass membrane protein {ECO:0000255}.
Q17533	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Nucleus {ECO:0000250}.
Q18892	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20550938}.
Q09473	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
P48583	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
Q19262	reviewed	Caenorhabditis elegans	
Q9XWS2	reviewed	Caenorhabditis elegans	
O44400	reviewed	Caenorhabditis elegans	
Q23221	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P34294	reviewed	Caenorhabditis elegans	
Q7YTU4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Lumenal side {ECO:0000250}.
Q93615	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q8WQA4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm. Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Note=Exists both as soluble cytoplasmic protein and as membrane protein with probably a single transmembrane domain. Localizes to various tubular membranes in distinct cell types, including the lumenal membrane of the excretory tubes.
Q17449	reviewed	Caenorhabditis elegans	
G5EEP3	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9Y256}; Multi-pass membrane protein {ECO:0000255}. Membrane {ECO:0000269|PubMed:12487630}.
Q9XU98	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9XX47	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:27930654}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:27930654}. Note=Localizes to the base of the cilium and also to the proximal part of the ciliary axoneme, including the transition zone. {ECO:0000269|PubMed:27930654}.
P30642	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03003}.
Q22706	reviewed	Caenorhabditis elegans	
G5EGJ9	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}. Note=Localizes in intracellular punctate structures in vulva cell precursors which partially colocalize with let-23. {ECO:0000269|PubMed:15901674}.
Q21997	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9GZP9}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9GZP9}.
P34751	reviewed	Caenorhabditis elegans	
Q93561	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9BUN8}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9BUN8}.
P41950	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, dendrite {ECO:0000269|PubMed:19344940}. Secreted {ECO:0000305|PubMed:19344940}. Note=Located at dendritic tips. When transmembrane anchor domain is absent, secreted in vitro. {ECO:0000269|PubMed:19344940, ECO:0000305|PubMed:19344940}.
Q93246	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000269|PubMed:16236771}. Cell projection, axon {ECO:0000269|PubMed:16236771}. Cytoplasm {ECO:0000269|PubMed:16236771}.
P34420	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9XWC3	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P34640	reviewed	Caenorhabditis elegans	
Q11177	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q23116	reviewed	Caenorhabditis elegans	
Q20875	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O35286}.
Q22307	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9XUJ7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16613841, ECO:0000269|PubMed:16613842}. Membrane {ECO:0000269|PubMed:16613841, ECO:0000269|PubMed:16613842}. Note=Translocation to the cell membrane is required for kinase activation. On activation, the protein may migrate back to the cytoplasm. {ECO:0000269|PubMed:16613841, ECO:0000269|PubMed:16613842}.
Q21773	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11167013}.
Q18677	reviewed	Caenorhabditis elegans	
Q10130	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
O45244	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q21102	reviewed	Caenorhabditis elegans	
Q9XVV5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O16881	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
O62215	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9BKQ8	reviewed	Caenorhabditis elegans	
Q09568	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03045}. Cytoplasm, P-body {ECO:0000255|HAMAP-Rule:MF_03045}.
P90994	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22523093}. Nucleus {ECO:0000269|PubMed:22523093}. Note=Ubiquitously localized throughout the whole cells with higher expression in the nucleus. {ECO:0000269|PubMed:22523093}.
Q17438	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:27916661}; Single-pass membrane protein {ECO:0000255}.
Q8MPX3	reviewed	Caenorhabditis elegans	
Q17949	reviewed	Caenorhabditis elegans	
Q19196	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P34807	reviewed	Caenorhabditis elegans	
P34688	reviewed	Caenorhabditis elegans	
Q03603	reviewed	Caenorhabditis elegans	
Q18066	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12663531}. Note=Localized at the basal membrane region of bodywall muscle cells.
O16228	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22523093}.
O17919	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
P90829	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q19038	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
G5EGA6	reviewed	Caenorhabditis elegans	
O45818	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17728253}. Membrane {ECO:0000269|PubMed:17728253}. Note=Translocation to the cell membrane is required for kinase activation. {ECO:0000269|PubMed:17728253}.
Q9TW65	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane, sarcolemma; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton.
Q21106	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q09248	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q21554	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
